date,state,shape
1992-09-21,UT,light
1994-09-21,NV,other
1994-09-21,NV,circle
1995-09-21,WA,NA
1996-09-21,CA,other
1998-09-21,CA,sphere
1998-09-21,CA,changing
1998-09-21,AZ,other
1998-09-21,AZ,oval
1998-09-21,CA,formation
1999-09-21,CO,light
1999-09-21,MT,disk
1999-09-21,CA,circle
1999-09-21,IN,chevron
1999-09-21,WA,fireball
1999-09-21,ID,fireball
1999-09-21,TX,oval
1999-09-21,OH,disk
1999-09-21,WA,changing
2000-09-21,MN,light
2000-09-21,OH,unknown
2000-09-21,OH,circle
2000-09-21,TN,circle
2000-09-21,TX,oval
2000-09-21,TX,disk
2000-09-21,TX,fireball
2000-09-21,CA,oval
2001-09-21,MN,disk
2001-09-21,GA,triangle
2001-09-21,NE,cigar
2001-09-21,MI,disk
2001-09-21,TX,oval
2001-09-21,NM,oval
2001-09-21,IA,rectangle
2001-09-21,MO,flash
2001-09-21,NV,fireball
2002-09-21,CO,circle
2002-09-21,CA,teardrop
2002-09-21,IL,light
2002-09-21,OK,triangle
2003-09-21,NC,fireball
2003-09-21,OR,NA
2003-09-21,CA,other
2003-09-21,CA,unknown
2003-09-21,CA,sphere
2003-09-21,CA,disk
2003-09-21,NV,circle
2003-09-21,NH,light
2003-09-21,CA,light
2003-09-21,CA,other
2003-09-21,IL,triangle
2003-09-21,MA,other
2004-09-21,OH,fireball
2004-09-21,OR,circle
2004-09-21,NC,flash
2004-09-21,CT,other
2004-09-21,OH,disk
2004-09-21,WI,oval
2004-09-21,WA,sphere
2004-09-21,MO,light
2004-09-21,KY,oval
2004-09-21,PA,light
2004-09-21,WA,light
2005-09-21,NE,flash
2005-09-21,NV,cone
2005-09-21,CA,disk
2005-09-21,NH,disk
2005-09-21,NJ,other
2005-09-21,AZ,disk
2005-09-21,CA,unknown
2005-09-21,NH,other
2005-09-21,NH,light
2005-09-21,WI,light
2005-09-21,NH,disk
2005-09-21,MT,flash
2005-09-21,AZ,light
2005-09-21,WV,other
2005-09-21,NJ,unknown
2005-09-21,WA,disk
2006-09-21,IL,oval
2006-09-21,TX,teardrop
2006-09-21,FL,triangle
2006-09-21,NJ,cigar
2006-09-21,CA,changing
2006-09-21,CO,formation
2006-09-21,OH,oval
2006-09-21,OH,unknown
2006-09-21,WA,light
2007-09-21,SD,changing
2007-09-21,OH,cigar
2007-09-21,TX,cigar
2007-09-21,KY,disk
2007-09-21,IL,chevron
2007-09-21,NH,diamond
2007-09-21,AZ,cigar
2007-09-21,PA,sphere
2007-09-21,CA,other
2007-09-21,NM,cigar
2007-09-21,MI,circle
2007-09-21,MA,other
2007-09-21,OH,triangle
2007-09-21,OH,triangle
2007-09-21,OH,triangle
2007-09-21,OH,triangle
2007-09-21,TN,fireball
2007-09-21,CA,triangle
2007-09-21,CA,circle
2008-09-21,ID,unknown
2008-09-21,ID,unknown
2008-09-21,MO,cigar
2008-09-21,CA,sphere
2008-09-21,CA,oval
2008-09-21,CA,sphere
2008-09-21,FL,cigar
2008-09-21,IL,light
2008-09-21,IL,light
2008-09-21,AZ,other
2008-09-21,CO,unknown
2008-09-21,PA,cylinder
2008-09-21,MO,sphere
2008-09-21,PA,fireball
2008-09-21,TX,light
2009-09-21,WA,triangle
2009-09-21,CA,light
2009-09-21,TX,sphere
2009-09-21,WA,light
2010-09-21,MO,unknown
2010-09-21,PA,chevron
2010-09-21,CA,light
2010-09-21,NY,circle
2010-09-21,PA,light
2010-09-21,VA,sphere
2010-09-21,CO,oval
2010-09-21,NV,other
2010-09-21,FL,oval
2010-09-21,FL,oval
2010-09-21,FL,oval
2010-09-21,CT,light
2011-09-21,OR,flash
2011-09-21,KY,triangle
2011-09-21,AL,fireball
2011-09-21,CO,changing
2011-09-21,OR,egg
2011-09-21,OR,fireball
2011-09-21,OR,cylinder
2011-09-21,MN,fireball
2011-09-21,MI,oval
2012-09-21,VA,circle
2012-09-21,IL,circle
2012-09-21,VT,NA
2012-09-21,MA,NA
2012-09-21,NC,disk
2012-09-21,NH,other
2012-09-21,NC,circle
2012-09-21,WI,circle
2012-09-21,CA,fireball
2012-09-21,MN,other
2012-09-21,NY,light
2012-09-21,NY,oval
2012-09-21,MT,other
2012-09-21,PA,circle
2012-09-21,FL,triangle
2012-09-21,NY,unknown
2012-09-21,MT,fireball
2012-09-21,NY,rectangle
2012-09-21,PA,oval
2012-09-21,CT,fireball
2012-09-21,NC,formation
2012-09-21,NY,light
2012-09-21,NY,fireball
2012-09-21,CA,circle
2012-09-21,CA,fireball
2012-09-21,MN,unknown
2012-09-21,CA,oval
2013-09-21,MA,sphere
2013-09-21,NC,disk
2013-09-21,TX,other
2013-09-21,TN,circle
2013-09-21,VA,sphere
2013-09-21,NM,cylinder
2013-09-21,IN,sphere
2013-09-21,NM,unknown
2013-09-21,NM,NA
2013-09-21,IA,circle
2013-09-21,NM,cylinder
2013-09-21,AZ,fireball
2013-09-21,FL,cross
2013-09-21,WI,other
2013-09-21,KS,disk
2013-09-21,MI,circle
2013-09-21,FL,light
2013-09-21,OH,fireball
2013-09-21,FL,cross
2013-09-21,OH,unknown
2013-09-21,TX,light
2013-09-21,WI,fireball
2013-09-21,OH,sphere
2013-09-21,OH,fireball
2013-09-21,OK,circle
2013-09-21,WI,formation
2013-09-21,AK,oval
2013-09-21,SD,unknown
2013-09-21,IA,light
2013-09-21,TX,formation
2013-09-21,TX,oval
2013-09-21,OH,fireball
2013-09-21,CA,light
2013-09-21,NJ,fireball
1976-09-02,MN,disk
1978-09-02,KS,light
1984-09-02,IA,sphere
1990-09-02,TX,light
1991-09-02,CA,unknown
1995-09-02,NY,NA
1996-09-02,NJ,formation
1997-09-02,MI,unknown
1997-09-02,OR,formation
1998-09-02,WY,light
1998-09-02,IL,circle
1998-09-02,IL,oval
1998-09-02,AK,triangle
1998-09-02,OR,disk
1999-09-02,MO,NA
1999-09-02,TX,unknown
1999-09-02,OR,light
1999-09-02,LA,light
1999-09-02,WA,sphere
1999-09-02,MI,cylinder
1999-09-02,AK,light
1999-09-02,AK,light
2000-09-02,CA,disk
2000-09-02,WA,cigar
2000-09-02,AZ,circle
2000-09-02,OH,light
2000-09-02,WA,other
2000-09-02,UT,other
2000-09-02,OK,disk
2001-09-02,IN,oval
2001-09-02,TX,circle
2001-09-02,NY,sphere
2001-09-02,FL,fireball
2001-09-02,FL,teardrop
2001-09-02,FL,other
2001-09-02,CA,cross
2002-09-02,MN,formation
2002-09-02,CA,chevron
2002-09-02,WA,other
2002-09-02,CO,light
2002-09-03,IL,NA
2003-09-02,WA,light
2003-09-02,OR,sphere
2003-09-02,CO,light
2003-09-02,WA,triangle
2004-09-02,MN,light
2004-09-02,WA,light
2004-09-02,FL,unknown
2004-09-02,WA,oval
2004-09-02,SD,fireball
2005-09-02,LA,sphere
2005-09-02,WA,circle
2005-09-02,VA,cigar
2005-09-02,CA,circle
2005-09-02,MI,cigar
2005-09-02,KY,light
2005-09-02,TX,light
2005-09-02,MD,cylinder
2005-09-02,NC,fireball
2005-09-02,WI,light
2005-09-02,OH,circle
2005-09-02,WA,unknown
2005-09-02,WA,light
2005-09-02,MN,NA
2005-09-02,NH,light
2005-09-02,OR,light
2005-09-02,CA,cigar
2005-09-02,PA,light
2005-09-02,MI,circle
2005-09-03,OH,cigar
2006-09-02,NY,light
2006-09-02,CO,light
2006-09-02,TX,circle
2006-09-02,CO,changing
2006-09-02,TX,cigar
2006-09-02,CA,sphere
2006-09-02,FL,light
2006-09-02,CA,disk
2006-09-02,MI,unknown
2006-09-02,CA,light
2006-09-02,NV,light
2006-09-02,TX,fireball
2006-09-02,MI,circle
2006-09-02,NY,cross
2006-09-02,TX,sphere
2007-09-02,MD,disk
2007-09-02,FL,disk
2007-09-02,CA,unknown
2007-09-02,PA,sphere
2007-09-02,CO,triangle
2007-09-02,OH,unknown
2007-09-02,KY,sphere
2007-09-02,MI,unknown
2007-09-02,PA,cigar
2007-09-02,AZ,circle
2007-09-02,AZ,sphere
2007-09-02,CA,triangle
2007-09-02,OH,light
2007-09-02,WA,changing
2007-09-02,IN,fireball
2007-09-02,CA,other
2007-09-02,WY,light
2007-09-02,MI,cigar
2007-09-02,NC,unknown
2008-09-02,PA,circle
2008-09-02,MI,circle
2008-09-02,NY,egg
2008-09-02,NY,light
2008-09-02,PA,light
2008-09-02,PA,circle
2008-09-02,AZ,light
2008-09-02,NY,light
2008-09-02,SC,flash
2008-09-02,SC,sphere
2008-09-02,MD,light
2008-09-02,WA,triangle
2009-09-02,TN,cigar
2009-09-02,IA,flash
2009-09-02,CO,light
2009-09-02,CT,unknown
2009-09-02,NY,NA
2009-09-02,CA,light
2009-09-02,IN,sphere
2009-09-02,NC,sphere
2009-09-02,SC,other
2009-09-02,MO,unknown
2009-09-02,OR,other
2009-09-02,CO,unknown
2009-09-02,LA,other
2009-09-02,IA,light
2009-09-02,IL,light
2009-09-02,CA,unknown
2010-09-02,PA,triangle
2010-09-02,TN,unknown
2010-09-02,SD,NA
2010-09-02,SD,NA
2010-09-02,CA,disk
2010-09-02,WA,other
2010-09-02,CO,light
2010-09-02,CA,disk
2010-09-02,UT,formation
2010-09-02,IL,egg
2011-09-02,CA,light
2011-09-02,CA,unknown
2011-09-02,MO,other
2011-09-02,VT,flash
2011-09-02,NY,disk
2011-09-02,MA,disk
2011-09-02,FL,other
2011-09-02,WI,sphere
2011-09-02,IA,unknown
2011-09-02,AR,disk
2011-09-02,TX,light
2011-09-02,WV,light
2011-09-02,UT,circle
2011-09-02,TX,triangle
2011-09-02,WA,light
2011-09-02,IL,circle
2011-09-02,WI,other
2012-09-02,CO,unknown
2012-09-02,CT,light
2012-09-02,IL,teardrop
2012-09-02,NH,light
2012-09-02,NE,triangle
2012-09-02,NJ,disk
2012-09-02,IL,oval
2012-09-02,TX,fireball
2012-09-02,VA,unknown
2012-09-02,CT,fireball
2012-09-02,TX,diamond
2012-09-02,CO,sphere
2012-09-02,ME,unknown
2012-09-02,NH,circle
2012-09-02,IN,circle
2012-09-02,NH,circle
2012-09-02,WI,light
2012-09-02,NH,light
2012-09-02,SC,fireball
2012-09-02,PA,circle
2012-09-02,CT,oval
2012-09-02,FL,fireball
2012-09-02,FL,oval
2012-09-02,WA,sphere
2012-09-02,OH,triangle
2012-09-02,PA,fireball
2012-09-02,CA,fireball
2013-09-02,WV,light
2013-09-02,MD,triangle
2013-09-02,FL,cylinder
2013-09-02,AZ,circle
2013-09-02,WA,unknown
2013-09-02,AZ,circle
2013-09-02,AZ,triangle
2013-09-02,AZ,light
2013-09-02,AZ,circle
2013-09-02,AZ,cone
2013-09-02,MA,unknown
2013-09-02,AZ,light
2013-09-02,OH,fireball
2013-09-02,TX,light
2013-09-02,OR,light
2013-09-02,OR,circle
2013-09-02,VA,triangle
2013-09-02,WA,fireball
1973-09-22,SD,disk
1973-09-22,MO,disk
1974-09-22,CA,fireball
1986-09-22,VA,triangle
1990-09-22,IL,egg
1995-09-22,AZ,disk
1995-09-22,OR,NA
1995-09-22,MS,other
1995-09-22,LA,NA
1996-09-22,CO,light
1996-09-22,FL,cigar
1997-09-22,MO,other
1997-09-22,MI,cigar
1998-09-22,TX,triangle
1998-09-22,AK,light
1998-09-22,CO,fireball
1998-09-22,RI,egg
1998-09-22,CA,cylinder
1998-09-22,OR,unknown
1998-09-22,PA,other
1998-09-22,WI,chevron
1998-09-22,NM,fireball
1998-09-22,SC,sphere
1999-09-22,VA,circle
1999-09-22,OH,triangle
1999-09-22,MN,oval
2000-09-22,OH,other
2000-09-22,MI,disk
2000-09-22,KY,teardrop
2000-09-22,CA,cylinder
2000-09-22,NJ,fireball
2000-09-22,MD,circle
2000-09-22,AZ,other
2000-09-22,WA,disk
2000-09-22,FL,egg
2000-09-22,CT,chevron
2001-09-22,TN,circle
2001-09-22,CO,triangle
2001-09-22,NH,light
2001-09-22,WI,unknown
2001-09-22,CO,sphere
2001-09-22,NV,oval
2002-09-22,TN,sphere
2002-09-22,MS,teardrop
2003-09-22,NY,flash
2003-09-22,GA,egg
2003-09-22,WA,fireball
2003-09-22,IL,triangle
2003-09-22,WA,other
2003-09-22,OR,light
2003-09-22,ME,triangle
2003-09-22,OK,circle
2003-09-22,MO,light
2003-09-22,AR,formation
2003-09-22,AZ,light
2004-09-22,KY,unknown
2004-09-22,CA,teardrop
2004-09-22,WI,other
2004-09-22,CA,other
2004-09-22,OH,light
2004-09-22,CA,formation
2004-09-22,OH,sphere
2004-09-22,TX,sphere
2004-09-22,CA,changing
2004-09-22,CA,light
2004-09-22,AZ,light
2004-09-22,WI,light
2004-09-22,CA,egg
2004-09-22,ID,unknown
2004-09-22,IN,flash
2004-09-22,IA,light
2005-09-22,TX,triangle
2005-09-22,TX,disk
2005-09-22,CA,light
2005-09-22,WA,fireball
2005-09-22,CA,disk
2005-09-22,IL,unknown
2005-09-22,CA,fireball
2005-09-22,CA,light
2005-09-22,CA,light
2005-09-22,CA,fireball
2005-09-22,AZ,changing
2005-09-22,AZ,light
2005-09-22,AZ,light
2005-09-22,CA,unknown
2005-09-22,AZ,unknown
2005-09-22,CA,sphere
2005-09-22,CA,circle
2005-09-22,CA,fireball
2005-09-22,CA,NA
2005-09-22,AZ,fireball
2005-09-22,AZ,fireball
2005-09-22,CA,light
2005-09-22,CA,triangle
2005-09-22,AZ,oval
2005-09-22,CA,circle
2005-09-22,NM,NA
2005-09-22,NM,light
2005-09-22,CO,light
2005-09-22,VA,other
2005-09-22,NH,light
2005-09-22,NJ,light
2006-09-22,TX,triangle
2006-09-22,CA,disk
2006-09-22,NY,cigar
2006-09-22,FL,disk
2006-09-22,MA,oval
2006-09-22,CA,triangle
2006-09-22,CO,light
2006-09-22,MA,triangle
2006-09-23,TX,triangle
2007-09-22,CA,circle
2007-09-22,IL,oval
2007-09-22,WA,light
2007-09-22,MI,changing
2007-09-22,GA,other
2007-09-22,MD,light
2007-09-22,AZ,disk
2007-09-22,GA,disk
2007-09-22,NM,circle
2007-09-22,CO,diamond
2007-09-22,CO,diamond
2007-09-22,OH,triangle
2007-09-22,GA,oval
2007-09-22,FL,light
2007-09-22,MO,other
2007-09-22,MI,fireball
2007-09-22,OH,changing
2007-09-22,OR,fireball
2007-09-22,CA,sphere
2007-09-22,NJ,light
2008-09-22,FL,other
2008-09-22,WA,disk
2008-09-22,PA,oval
2008-09-22,OR,light
2008-09-22,IL,disk
2008-09-22,NY,light
2008-09-22,NC,light
2008-09-22,OR,teardrop
2008-09-22,OR,light
2008-09-22,CA,light
2008-09-22,GA,triangle
2009-09-22,VT,light
2009-09-22,NC,light
2009-09-22,TN,unknown
2009-09-22,TX,light
2009-09-22,OH,sphere
2009-09-22,CA,light
2010-09-22,KY,sphere
2010-09-22,IL,oval
2010-09-22,NC,oval
2010-09-22,MS,light
2010-09-22,MI,triangle
2010-09-22,CA,fireball
2010-09-22,CA,other
2010-09-22,OR,fireball
2010-09-22,OR,sphere
2010-09-22,NC,light
2010-09-22,CA,disk
2011-09-22,KY,flash
2011-09-22,PA,circle
2011-09-22,AZ,disk
2011-09-22,CA,fireball
2011-09-23,OR,circle
2012-09-22,WY,other
2012-09-22,SC,rectangle
2012-09-22,CA,formation
2012-09-22,NE,cylinder
2012-09-22,NM,unknown
2012-09-22,NM,oval
2012-09-22,CA,sphere
2012-09-22,PA,cigar
2012-09-22,NM,diamond
2012-09-22,CA,changing
2012-09-22,NM,circle
2012-09-22,NM,cone
2012-09-22,WI,fireball
2012-09-22,AZ,circle
2012-09-22,NM,diamond
2012-09-22,CA,light
2012-09-22,IL,fireball
2012-09-22,WA,changing
2012-09-22,AZ,fireball
2012-09-22,MI,light
2012-09-22,CA,fireball
2012-09-22,OH,rectangle
2012-09-22,OH,sphere
2012-09-22,OH,light
2012-09-22,AL,flash
2012-09-22,OR,light
2012-09-22,MO,changing
2012-09-22,WV,flash
2012-09-22,NC,circle
2013-09-22,WI,light
2013-09-22,PA,changing
2013-09-22,MN,light
2013-09-22,MA,unknown
2013-09-22,PA,cigar
2013-09-22,NC,cone
2013-09-22,NM,sphere
2013-09-22,NM,circle
2013-09-22,OK,light
2013-09-22,NH,fireball
2013-09-22,RI,circle
2013-09-22,ME,fireball
2013-09-22,NH,unknown
2013-09-22,ME,fireball
2013-09-22,ME,oval
2013-09-22,MA,fireball
2013-09-22,NH,fireball
2013-09-22,KY,light
2013-09-22,IL,fireball
2013-09-22,GA,fireball
2013-09-22,MA,light
2013-09-22,CA,formation
2013-09-22,CA,sphere
2013-09-22,OH,changing
2013-09-22,IN,light
2013-09-22,IL,disk
2013-09-22,WI,light
2013-09-22,IL,fireball
2013-09-22,CA,unknown
2013-09-22,ME,light
2013-09-22,SC,sphere
2013-09-22,NJ,light
2013-09-22,MD,circle
2013-09-22,CA,formation
2013-09-22,NY,light
1975-09-23,CT,circle
1991-09-23,CA,light
1992-09-23,AL,triangle
1993-09-23,CT,circle
1995-09-23,UT,flash
1995-09-23,LA,other
1997-09-23,IA,disk
1997-09-23,VT,fireball
1997-09-23,NY,triangle
1997-09-23,NY,triangle
1998-09-23,WI,circle
1998-09-23,WA,fireball
1998-09-23,CA,chevron
1998-09-23,NY,sphere
1998-09-23,VA,disk
1998-09-23,TX,fireball
1998-09-23,MA,sphere
1998-09-23,OR,other
1998-09-23,OR,sphere
1998-09-23,CA,fireball
1998-09-23,TX,disk
1998-09-23,WA,fireball
1998-09-23,TX,fireball
1998-09-23,OR,light
1998-09-23,OR,teardrop
1998-09-23,WA,other
1998-09-23,WA,fireball
1998-09-23,WA,light
1998-09-23,WA,fireball
1998-09-23,WA,fireball
1998-09-23,AZ,fireball
1998-09-23,WA,fireball
1998-09-23,WA,fireball
1998-09-23,WA,fireball
1998-09-23,WA,fireball
1998-09-23,WA,oval
1998-09-23,CA,fireball
1998-09-23,WA,fireball
1998-09-23,CA,sphere
1998-09-23,TX,fireball
1998-09-23,CA,cigar
1998-09-23,WA,other
1998-09-23,WA,fireball
1998-09-23,WA,light
1998-09-23,NY,sphere
1999-09-23,DE,egg
1999-09-23,MT,circle
2000-09-23,AZ,triangle
2000-09-23,CA,triangle
2000-09-23,WA,light
2000-09-23,MN,triangle
2001-09-23,CA,other
2001-09-23,GA,other
2001-09-23,WA,triangle
2001-09-23,WA,triangle
2001-09-23,WA,triangle
2001-09-23,TX,oval
2002-09-23,ID,changing
2002-09-23,TX,sphere
2002-09-23,AR,changing
2002-09-23,TX,chevron
2002-09-23,MO,fireball
2002-09-23,CA,triangle
2002-09-23,VT,circle
2002-09-23,OH,light
2003-09-23,CO,triangle
2003-09-23,CO,triangle
2003-09-23,TX,light
2003-09-23,OR,light
2003-09-23,CA,light
2003-09-23,FL,unknown
2003-09-23,CA,other
2003-09-23,OR,sphere
2003-09-23,CA,other
2003-09-23,MO,light
2003-09-23,MO,unknown
2003-09-23,TX,flash
2003-09-23,WV,circle
2003-09-23,IN,other
2003-09-23,MN,triangle
2004-09-23,CA,light
2004-09-23,AZ,disk
2004-09-23,MA,light
2004-09-23,AZ,NA
2004-09-23,ID,other
2005-09-23,WV,triangle
2005-09-23,TX,light
2005-09-23,NH,formation
2005-09-23,FL,light
2006-09-23,CA,light
2006-09-23,AZ,chevron
2006-09-23,CA,light
2006-09-23,KY,light
2006-09-23,WA,unknown
2006-09-23,UT,triangle
2006-09-23,MN,light
2006-09-23,MS,light
2007-09-23,PA,light
2007-09-23,GA,light
2007-09-23,FL,light
2007-09-23,SC,sphere
2007-09-23,CT,triangle
2007-09-23,IL,unknown
2007-09-23,GA,unknown
2008-09-23,CA,triangle
2008-09-23,CA,unknown
2008-09-23,WI,sphere
2008-09-23,PA,other
2008-09-23,NV,triangle
2008-09-23,MN,triangle
2008-09-23,NH,light
2008-09-23,FL,triangle
2008-09-23,NY,flash
2008-09-23,MI,triangle
2008-09-23,MI,circle
2009-09-23,ID,disk
2009-09-23,AZ,flash
2009-09-23,WY,oval
2009-09-23,KS,light
2009-09-23,FL,light
2009-09-23,CA,light
2009-09-23,MS,other
2009-09-23,IL,unknown
2009-09-23,CA,light
2009-09-23,MO,cylinder
2009-09-23,CA,cigar
2009-09-23,TN,light
2009-09-23,CA,other
2010-09-23,TX,disk
2010-09-23,AZ,chevron
2011-09-23,FL,sphere
2011-09-23,OK,light
2011-09-23,FL,unknown
2011-09-23,MI,diamond
2011-09-23,TN,disk
2011-09-23,TX,light
2011-09-23,GA,unknown
2011-09-23,NY,fireball
2011-09-23,OR,fireball
2011-09-23,FL,circle
2011-09-23,MN,other
2011-09-23,PA,triangle
2011-09-23,FL,other
2012-09-23,FL,circle
2012-09-23,MD,sphere
2012-09-23,IL,light
2012-09-23,CT,light
2012-09-23,TX,diamond
2012-09-23,CO,triangle
2012-09-23,AK,light
2012-09-23,MI,fireball
2012-09-23,NJ,changing
2012-09-23,PA,fireball
2012-09-23,PA,fireball
2012-09-23,IL,diamond
2012-09-23,WI,fireball
2012-09-23,WA,other
2012-09-23,GA,sphere
2012-09-23,GA,other
2012-09-23,PA,light
2012-09-23,FL,fireball
2012-09-23,FL,formation
2012-09-23,OK,cross
2012-09-23,PA,circle
2012-09-23,VT,cross
2012-09-23,WI,changing
2012-09-23,CA,fireball
2012-09-23,CA,triangle
2012-09-23,IN,triangle
2012-09-23,OH,sphere
2013-09-23,IA,other
2013-09-23,IL,unknown
2013-09-23,SC,disk
2013-09-23,PA,cigar
2013-09-23,OH,disk
2013-09-23,CO,triangle
2013-09-23,OH,fireball
2013-09-23,OH,light
2013-09-23,CA,fireball
2013-09-23,OH,fireball
2013-09-23,VA,other
2013-09-23,CO,other
2013-09-23,IL,formation
2013-09-23,NM,light
2013-09-23,TX,sphere
2013-09-23,OK,light
2013-09-23,CO,fireball
2013-09-23,UT,fireball
2013-09-23,CO,sphere
2013-09-23,KY,triangle
2013-09-23,FL,light
2013-09-23,CT,light
2013-09-23,NV,light
2013-09-23,OH,sphere
2013-09-23,IN,disk
1995-09-24,FL,disk
1995-09-24,ID,NA
1995-09-24,OR,NA
1995-09-25,WA,NA
1997-09-24,MI,disk
1997-09-24,TX,teardrop
1998-09-24,WY,other
1998-09-24,OH,flash
1998-09-24,PA,fireball
1998-09-24,CA,fireball
1998-09-24,CA,light
1998-09-24,NY,fireball
1998-09-24,AK,sphere
1998-09-24,MT,disk
1999-09-24,CA,other
1999-09-24,PA,fireball
1999-09-24,MI,triangle
1999-09-24,TX,unknown
1999-09-24,CA,triangle
2000-09-24,AZ,unknown
2000-09-24,CO,cylinder
2000-09-24,WA,light
2000-09-24,FL,light
2000-09-24,IA,flash
2002-09-24,IL,triangle
2002-09-24,OH,sphere
2002-09-24,WI,light
2002-09-24,TX,diamond
2002-09-24,NE,sphere
2003-09-24,TN,triangle
2003-09-24,NY,sphere
2003-09-24,NY,sphere
2003-09-24,NY,triangle
2003-09-24,NC,light
2003-09-24,CO,sphere
2003-09-24,OH,light
2003-09-24,NY,sphere
2003-09-24,FL,fireball
2003-09-24,FL,triangle
2003-09-24,NJ,circle
2003-09-24,NY,cigar
2003-09-24,NY,disk
2003-09-24,MI,circle
2003-09-24,UT,triangle
2003-09-24,OR,circle
2004-09-24,NC,light
2004-09-24,FL,cigar
2004-09-24,PA,disk
2004-09-24,IL,circle
2005-09-24,CO,unknown
2005-09-24,CT,unknown
2005-09-24,IA,light
2005-09-24,TX,rectangle
2005-09-24,MI,chevron
2005-09-24,IL,oval
2005-09-24,OK,other
2005-09-24,CA,circle
2005-09-24,CA,other
2005-09-24,IL,circle
2005-09-24,CO,flash
2005-09-24,FL,triangle
2006-09-24,WA,chevron
2006-09-24,CA,light
2006-09-24,TX,chevron
2007-09-24,PA,circle
2007-09-24,IN,rectangle
2007-09-24,CA,circle
2007-09-24,WI,light
2007-09-24,PA,disk
2007-09-24,OR,light
2007-09-24,FL,other
2008-09-24,KY,fireball
2008-09-24,AZ,teardrop
2008-09-24,PA,circle
2008-09-24,MO,cylinder
2008-09-24,MO,light
2008-09-24,OK,other
2008-09-24,OH,light
2008-09-24,CA,light
2008-09-24,FL,fireball
2008-09-24,CA,triangle
2009-09-24,GA,light
2009-09-24,AZ,disk
2009-09-24,WA,light
2009-09-24,GA,fireball
2009-09-24,GA,fireball
2009-09-24,MI,light
2009-09-24,GA,circle
2010-09-24,UT,unknown
2010-09-24,TX,disk
2010-09-24,TX,other
2010-09-24,NV,fireball
2010-09-24,ME,other
2010-09-24,ME,other
2010-09-24,CA,light
2010-09-24,CA,circle
2010-09-24,CA,NA
2011-09-24,WI,diamond
2011-09-24,FL,unknown
2011-09-24,NV,light
2011-09-24,FL,circle
2011-09-24,NV,oval
2011-09-24,TX,circle
2011-09-24,TN,triangle
2011-09-24,MI,cigar
2011-09-24,MI,cylinder
2011-09-24,MI,fireball
2011-09-24,KS,light
2011-09-24,CA,light
2011-09-24,MN,unknown
2011-09-24,FL,disk
2011-09-24,CT,other
2011-09-24,NY,formation
2011-09-24,SC,cylinder
2011-09-24,FL,other
2012-09-24,NC,light
2012-09-24,ME,disk
2012-09-24,MD,fireball
2012-09-24,WA,rectangle
2012-09-24,CT,circle
2012-09-24,NC,light
2012-09-24,MA,circle
2012-09-24,FL,rectangle
2013-09-24,NV,fireball
2013-09-24,SC,disk
2013-09-24,NY,disk
2013-09-24,VA,formation
2013-09-24,OH,other
2013-09-24,MD,unknown
2013-09-24,OK,disk
2013-09-24,NE,sphere
2013-09-24,PA,light
2013-09-24,IL,unknown
2013-09-24,MA,fireball
2013-09-24,WI,light
2013-09-24,IN,flash
2013-09-24,SC,triangle
2013-09-24,VA,triangle
2013-09-24,AK,circle
2013-09-24,NH,fireball
2013-09-24,ND,cigar
2013-09-24,OH,oval
2013-09-24,MI,triangle
1976-09-25,OH,light
1979-09-25,MN,circle
1981-09-25,MO,other
1987-09-25,TX,light
1991-09-25,SC,triangle
1992-09-25,CA,disk
1992-09-25,MN,flash
1995-09-25,FL,triangle
1995-09-25,UT,NA
1995-09-25,MI,NA
1995-09-25,WA,triangle
1997-09-25,UT,triangle
1998-09-25,WI,oval
1998-09-25,TN,flash
1998-09-25,NY,cylinder
1998-09-25,CA,teardrop
1998-09-25,WA,fireball
1998-09-25,NM,unknown
1998-09-26,OH,disk
1999-09-25,NC,circle
1999-09-25,WA,light
1999-09-25,WA,circle
1999-09-25,MI,fireball
1999-09-25,TN,cigar
1999-09-25,CA,other
1999-09-25,NY,light
1999-09-25,NV,disk
1999-09-25,NV,oval
1999-09-25,OR,formation
2000-09-25,IL,circle
2000-09-25,CA,oval
2000-09-25,NM,light
2000-09-25,CA,circle
2000-09-25,HI,chevron
2000-09-25,WA,triangle
2001-09-25,AZ,triangle
2001-09-25,CA,unknown
2001-09-25,PA,light
2001-09-25,SC,light
2001-09-25,IN,triangle
2002-09-25,MO,disk
2002-09-25,GA,diamond
2002-09-25,CA,other
2002-09-25,SC,other
2002-09-25,MI,light
2002-09-25,FL,sphere
2003-09-25,KS,changing
2003-09-25,NJ,sphere
2003-09-25,FL,other
2003-09-25,WA,light
2003-09-25,MN,light
2003-09-25,WA,light
2003-09-25,FL,oval
2003-09-25,NV,light
2003-09-25,WA,circle
2003-09-25,NC,oval
2003-09-25,IN,light
2003-09-25,MI,disk
2003-09-25,AL,light
2003-09-25,FL,fireball
2003-09-25,AR,formation
2003-09-25,CA,triangle
2003-09-25,TX,other
2003-09-25,MA,unknown
2004-09-25,WI,light
2004-09-25,CO,triangle
2004-09-25,MI,light
2004-09-25,IL,oval
2004-09-25,MN,oval
2004-09-25,IL,oval
2004-09-25,WA,unknown
2004-09-25,IL,circle
2004-09-25,IN,light
2005-09-25,LA,light
2005-09-25,NJ,oval
2005-09-25,AZ,fireball
2005-09-25,GA,light
2006-09-25,MT,unknown
2006-09-25,LA,light
2006-09-25,TX,unknown
